,Image Name,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Z Position,Cell: ObjectID,Cell: DAPI_Area_Average,Cell: DAPI_Integrated_Intensity,Cell: DAPI_Average_Intensity,Cell: FITC_Integrated_Intensity,Cell: FITC_Average_Intensity,Cell: TRITC_Integrated_Intensity,Cell: TRITC_Average_Intensity,Cell: CY5_Integrated_Intensity,Cell: CY5_Average_Intensity,Cell: Features Count_Sum,Cell: Nuc_Area_Sum,Cell: NucFITC_Integrated_Intensity_Sum,Cell: NucFITC_Average_Intensity_Sum
2577,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,3.0,193.2436125,541439.0,291.4095801937567,232517.0,125.14370290635091,242483.0,130.50753498385362,222488.0,119.745963401507,0.0,65535.0,65535.0,65535.0
2578,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,4.0,197.8198875,543377.0,285.6871713985279,237695.0,124.97108307045215,255910.0,134.5478443743428,226929.0,119.31072555205047,0.0,65535.0,65535.0,65535.0
2579,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,5.0,290.07343125,767808.0,275.2986733596271,348196.0,124.84618142703478,380715.0,136.5059160989602,649768.0,232.9752599498028,0.0,65535.0,65535.0,65535.0
2580,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,6.0,339.892425,794815.0,243.21144430844552,396796.0,121.4186046511628,449565.0,137.56578947368422,649485.0,198.7408200734394,0.0,65535.0,65535.0,65535.0
2581,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,7.0,151.4331,492693.0,338.38804945054943,186887.0,128.35645604395606,186499.0,128.08997252747253,174455.0,119.81799450549451,0.0,65535.0,65535.0,65535.0
2582,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,8.0,320.54726250000004,891199.0,289.16255678131085,383349.0,124.38319273199221,443301.0,143.83549643088904,607628.0,197.15379623621024,0.0,65535.0,65535.0,65535.0
2583,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,9.0,328.03571250000005,1011759.0,320.78598604946103,395658.0,125.44641724793912,383039.0,121.44546607482562,375074.0,118.92010145846544,0.0,65535.0,65535.0,65535.0
2584,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,10.0,261.57571875,683666.0,271.8353876739563,314545.0,125.0675944333996,381530.0,151.70178926441352,374992.0,149.10218687872762,0.0,65535.0,65535.0,65535.0
2585,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,11.0,268.9601625,696170.0,269.20726991492654,318504.0,123.16473317865429,374792.0,144.93116782675946,494105.0,191.069218870843,0.0,65535.0,65535.0,65535.0
2586,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,12.0,196.05178125,560392.0,297.2901856763926,235986.0,125.19151193633952,247808.0,131.4631299734748,224879.0,119.29920424403183,0.0,65535.0,65535.0,65535.0
2587,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,13.0,229.33378125000002,599010.0,271.65986394557825,274771.0,124.6126984126984,281967.0,127.87619047619047,340157.0,154.26621315192745,0.0,65535.0,65535.0,65535.0
2588,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,14.0,366.83004375,956210.0,271.1114261411965,441148.0,125.07740289197618,484636.0,137.4074284094131,787987.0,223.41565069464133,0.0,65535.0,65535.0,65535.0
2589,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,15.0,328.65975000000003,1029647.0,325.8376582278481,399666.0,126.47658227848102,435036.0,137.66962025316457,656798.0,207.8474683544304,0.0,65535.0,65535.0,65535.0
2590,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,16.0,245.55875625000002,628161.0,266.0571791613723,293607.0,124.35705209656925,308083.0,130.4883523930538,317968.0,134.67513765353664,0.0,65535.0,65535.0,65535.0
2591,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,17.0,266.98404375,693850.0,270.296065446046,313878.0,122.27425009738995,395280.0,153.9851967276977,536078.0,208.83443708609272,0.0,65535.0,65535.0,65535.0
2592,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,18.0,263.13581250000004,639064.0,252.59446640316204,316675.0,125.16798418972331,308956.0,122.11699604743083,300817.0,118.9,0.0,65535.0,65535.0,65535.0
2593,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,19.0,350.50106250000005,877673.0,260.4370919881306,422993.0,125.51721068249257,545338.0,161.8213649851632,721828.0,214.19228486646884,0.0,65535.0,65535.0,65535.0
2594,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,20.0,277.17665625,698126.0,261.9609756097561,334066.0,125.35309568480301,385604.0,144.69193245778612,463044.0,173.7500938086304,0.0,65535.0,65535.0,65535.0
2595,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,21.0,254.91931875,672392.0,274.33374133006936,303496.0,123.82537739698083,376853.0,153.75479396164832,479431.0,195.6062831497348,0.0,65535.0,65535.0,65535.0
2596,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,22.0,258.45553125000004,661089.0,266.0317907444668,312275.0,125.66398390342053,363540.0,146.29376257545272,425427.0,171.19798792756538,0.0,65535.0,65535.0,65535.0
2597,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,23.0,229.95781875,598274.0,270.58977838082313,273014.0,123.47987336047038,275347.0,124.53505201266395,261688.0,118.35730438715514,0.0,65535.0,65535.0,65535.0
2598,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,24.0,312.43477500000006,870210.0,289.68375499334223,382802.0,127.43075898801598,467763.0,155.71338215712385,752027.0,250.34187749667112,0.0,65535.0,65535.0,65535.0
2599,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,25.0,315.86698125000004,753385.0,248.06881791241358,375650.0,123.69114257490945,405711.0,133.589397431676,468664.0,154.31807704972013,0.0,65535.0,65535.0,65535.0
2600,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,26.0,221.1172875,571902.0,269.00376293508936,260686.0,122.61806208842897,257750.0,121.2370649106303,249241.0,117.23471307619944,0.0,65535.0,65535.0,65535.0
2601,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,27.0,252.527175,643793.0,265.15362438220757,302197.0,124.46334431630972,314277.0,129.43863261943986,288670.0,118.89209225700165,0.0,65535.0,65535.0,65535.0
2602,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,28.0,173.89845000000003,521337.0,311.8044258373206,210754.0,126.04904306220095,206517.0,123.51495215311004,198434.0,118.68062200956938,0.0,65535.0,65535.0,65535.0
2603,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,29.0,257.62348125,631001.0,254.7440452159871,304609.0,122.97496972143722,312354.0,126.10173597093258,291585.0,117.71699636657247,0.0,65535.0,65535.0,65535.0
2604,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,30.0,213.420825,580055.0,282.67787524366474,253940.0,123.75243664717348,249747.0,121.70906432748538,242127.0,117.99561403508773,0.0,65535.0,65535.0,65535.0
2605,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,31.0,526.4796375000001,1261319.0,249.17404188067957,618541.0,122.19300671671276,610506.0,120.60568945080996,589029.0,116.36290003951008,0.0,65535.0,65535.0,65535.0
2606,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,32.0,160.27363125000002,510935.0,331.56067488643737,194658.0,126.31927319922129,190166.0,123.40428293316029,182578.0,118.48020765736534,0.0,65535.0,65535.0,65535.0
2607,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,33.0,250.863075,634071.0,262.8818407960199,296376.0,122.87562189054727,319570.0,132.49170812603649,389160.0,161.34328358208955,0.0,65535.0,65535.0,65535.0
2608,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,34.0,177.95469375000002,1041287.0,608.583869082408,213074.0,124.53185271770894,205347.0,120.01578024547048,203893.0,119.16598480420807,0.0,65535.0,65535.0,65535.0
2609,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,35.0,250.6550625,641486.0,266.1767634854772,299020.0,124.0746887966805,306319.0,127.10331950207468,285192.0,118.33692946058092,0.0,65535.0,65535.0,65535.0
2610,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,36.0,218.93315625000002,594913.0,282.61900237529693,260242.0,123.63040380047507,256770.0,121.9809976247031,248255.0,117.93586698337292,0.0,65535.0,65535.0,65535.0
2611,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,37.0,119.50318125000001,435842.0,379.3228894691036,147643.0,128.49695387293298,139503.0,121.41253263707571,134600.0,117.14534377719757,0.0,65535.0,65535.0,65535.0
2612,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,38.0,133.23200625,455947.0,355.93052302888367,161451.0,126.03512880562062,157231.0,122.7408274785324,150371.0,117.3856362217018,0.0,65535.0,65535.0,65535.0
2613,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,39.0,268.02410625,680770.0,264.17151726814126,319252.0,123.88513775708188,363333.0,140.9906868451688,454132.0,176.22506790842064,0.0,65535.0,65535.0,65535.0
2614,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,40.0,84.453075,409222.0,503.9679802955665,106850.0,131.5886699507389,100162.0,123.35221674876847,98965.0,121.87807881773399,0.0,65535.0,65535.0,65535.0
2615,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,41.0,242.23055625000003,669598.0,287.50450837269216,289275.0,124.20566766852727,327630.0,140.67410905968228,498906.0,214.21468441391156,0.0,65535.0,65535.0,65535.0
2616,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,42.0,301.4101125,805403.0,277.9168391994479,360095.0,124.25638371290545,424250.0,146.39406487232574,535767.0,184.87474120082817,0.0,65535.0,65535.0,65535.0
2617,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,43.0,241.71052500000002,999138.0,429.921686746988,297765.0,128.12607573149742,341080.0,146.7641996557659,472337.0,203.24311531841653,0.0,65535.0,65535.0,65535.0
2618,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,44.0,290.80147500000004,737364.0,263.72103004291847,345662.0,123.62732474964234,389077.0,139.15486409155938,420749.0,150.48247496423463,0.0,65535.0,65535.0,65535.0
2619,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,45.0,293.29762500000004,691016.0,245.04113475177306,345678.0,122.58085106382978,355171.0,125.94716312056738,340726.0,120.82482269503546,0.0,65535.0,65535.0,65535.0
2620,DAPI-FIXED,17:27:48.492000,00:00:00,D10 : Site 14,440.0,12338.36,46.0,325.95558750000004,946818.0,302.11167836630506,392539.0,125.25175494575622,441705.0,140.93969368219527,499194.0,159.28334396936822,0.0,65535.0,65535.0,65535.0
2621,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,1.0,217.16505,577479.0,276.5704022988506,260766.0,124.88793103448276,261954.0,125.45689655172414,249600.0,119.54022988505747,0.0,65535.0,65535.0,65535.0
2622,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,2.0,252.11115,620021.0,255.78424092409242,299494.0,123.5536303630363,322567.0,133.07219471947195,323142.0,133.30940594059405,0.0,65535.0,65535.0,65535.0
2623,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,3.0,271.24830000000003,656676.0,251.79294478527606,322620.0,123.70398773006134,362674.0,139.06211656441718,412659.0,158.22814417177915,0.0,65535.0,65535.0,65535.0
2624,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,4.0,213.00480000000002,568472.0,277.57421875,259743.0,126.82763671875,268590.0,131.1474609375,244524.0,119.396484375,0.0,65535.0,65535.0,65535.0
2625,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,5.0,263.65584375000003,667828.0,263.4429980276134,320250.0,126.33136094674556,310982.0,122.67534516765286,302961.0,119.5112426035503,0.0,65535.0,65535.0,65535.0
2626,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,6.0,338.74835625,1018836.0,312.8142462388701,405658.0,124.54958550813632,394055.0,120.98710469757445,386992.0,118.81854467301197,0.0,65535.0,65535.0,65535.0
2627,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,7.0,273.22441875,659824.0,251.17015607156452,330733.0,125.89760182717929,320304.0,121.92767415302626,312626.0,119.00494861058242,0.0,65535.0,65535.0,65535.0
2628,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,8.0,158.19350625,688890.0,452.9191321499014,197589.0,129.90729783037474,252679.0,166.12689020381328,421013.0,276.80013149243916,0.0,65535.0,65535.0,65535.0
2629,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,9.0,320.85928125000004,966898.0,313.4191247974068,378298.0,122.62495948136143,385482.0,124.95364667747164,496805.0,161.0388978930308,0.0,65535.0,65535.0,65535.0
2630,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,10.0,264.69590625,650373.0,255.5493123772102,316265.0,124.26915520628684,350418.0,137.68880157170923,378474.0,148.71277013752456,0.0,65535.0,65535.0,65535.0
2631,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,11.0,259.07956875,645861.0,259.27780008028907,311103.0,124.89080690485748,315101.0,126.49578482537133,296689.0,119.10437575270976,0.0,65535.0,65535.0,65535.0
2632,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,12.0,304.5303,835678.0,285.4091530054645,364079.0,124.34392076502732,399878.0,136.57035519125682,574946.0,196.3613387978142,0.0,65535.0,65535.0,65535.0
2633,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,13.0,299.22598125,705540.0,245.23461939520334,359778.0,125.05318039624609,354878.0,123.35001737921446,342168.0,118.93222106360793,0.0,65535.0,65535.0,65535.0
2634,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,14.0,499.12599375,1272001.0,265.0554282142113,600856.0,125.2044175869973,589790.0,122.8985205251094,570165.0,118.80912690143779,0.0,65535.0,65535.0,65535.0
2635,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,15.0,206.76442500000002,575363.0,289.4180080482897,250799.0,126.15643863179075,271259.0,136.44818913480884,236723.0,119.07595573440643,0.0,65535.0,65535.0,65535.0
2636,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,16.0,194.6997,530471.0,283.3712606837607,232008.0,123.93589743589743,240089.0,128.25267094017093,222381.0,118.79326923076923,0.0,65535.0,65535.0,65535.0
2637,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,17.0,224.6535,579160.0,268.1296296296296,267264.0,123.73333333333333,278987.0,129.16064814814814,256683.0,118.83472222222223,0.0,65535.0,65535.0,65535.0
2638,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,18.0,429.96183750000006,1175279.0,284.29583938074506,514252.0,124.39574262215771,509739.0,123.30406386066764,492215.0,119.06507014997581,0.0,65535.0,65535.0,65535.0
2639,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,19.0,250.863075,657284.0,272.50580431177445,298575.0,123.78731343283582,347601.0,144.11318407960198,479943.0,198.98134328358208,0.0,65535.0,65535.0,65535.0
2640,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,20.0,234.0140625,633332.0,281.4808888888889,280768.0,124.78577777777778,310654.0,138.06844444444445,396636.0,176.28266666666667,0.0,65535.0,65535.0,65535.0
2641,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,21.0,149.14496250000002,815697.0,568.826359832636,189585.0,132.2071129707113,178771.0,124.66596931659693,168685.0,117.63249651324965,0.0,65535.0,65535.0,65535.0
2642,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,22.0,245.35074375000002,640057.0,271.3255616786774,293680.0,124.49342941924544,296204.0,125.56337431114879,279865.0,118.63713437897414,0.0,65535.0,65535.0,65535.0
2643,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,23.0,403.9602750000001,1110805.0,285.9951081359423,477434.0,122.92327497425335,466988.0,120.23377960865088,565834.0,145.68331616889805,0.0,65535.0,65535.0,65535.0
2644,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,24.0,120.54324375000002,454528.0,392.1725625539258,149275.0,128.79637618636755,144289.0,124.49439171699741,137627.0,118.74633304572907,0.0,65535.0,65535.0,65535.0
2645,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,25.0,334.58810625,892223.0,277.34628535903016,398127.0,123.75722723033883,419869.0,130.51569785514454,631519.0,196.30680758470623,0.0,65535.0,65535.0,65535.0
2646,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,26.0,194.59569375,542538.0,289.9722073757349,228343.0,122.04329235702832,261525.0,139.77819347942278,283577.0,151.56440406199894,0.0,65535.0,65535.0,65535.0
2647,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,27.0,104.2142625,434440.0,433.5728542914172,131739.0,131.4760479041916,123936.0,123.68862275449102,119127.0,118.88922155688623,0.0,65535.0,65535.0,65535.0
2648,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,28.0,240.35844375000002,630634.0,272.88360017308526,286987.0,124.18303764604067,290206.0,125.57594115101688,273380.0,118.29511034184335,0.0,65535.0,65535.0,65535.0
2649,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,29.0,315.34695000000005,718148.0,236.8562005277045,367621.0,121.24703166226912,383292.0,126.4155672823219,352299.0,116.19360158311346,0.0,65535.0,65535.0,65535.0
2650,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,30.0,309.21058125,882089.0,296.69996636394217,370466.0,124.61015808947191,403667.0,135.77766565758492,656981.0,220.98250924991592,0.0,65535.0,65535.0,65535.0
2651,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,31.0,132.5039625,452943.0,355.5282574568289,163541.0,128.36813186813185,156297.0,122.68210361067504,151141.0,118.63500784929356,0.0,65535.0,65535.0,65535.0
2652,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,32.0,132.19194375,452728.0,356.198269079465,161089.0,126.74193548387096,155793.0,122.57513768686074,150554.0,118.45318646734854,0.0,65535.0,65535.0,65535.0
2653,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,33.0,218.30911875,578114.0,275.42353501667463,259466.0,123.6141019533111,276285.0,131.62696522153405,248121.0,118.20914721295856,0.0,65535.0,65535.0,65535.0
2654,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,34.0,227.66968125,617255.0,281.98035632709,271104.0,123.84833257195066,306304.0,139.9287345820009,299983.0,137.04111466423024,0.0,65535.0,65535.0,65535.0
2655,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,35.0,329.38779375,999443.0,315.58035996210924,396846.0,125.30659930533628,426719.0,134.73918534891064,633378.0,199.99305336280392,0.0,65535.0,65535.0,65535.0
2656,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,36.0,203.22821249999998,550182.0,281.56704196519956,236545.0,121.0568065506653,251746.0,128.83623336745137,226440.0,115.88536335721597,0.0,65535.0,65535.0,65535.0
2657,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,37.0,204.47628749999998,564818.0,287.29298067141406,239488.0,121.81485249237029,255736.0,130.0793489318413,228805.0,116.38097660223805,0.0,65535.0,65535.0,65535.0
2658,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,38.0,245.6627625,881595.0,373.24089754445384,296672.0,125.60203217612192,285171.0,120.73285351397121,276250.0,116.95596951735817,0.0,65535.0,65535.0,65535.0
2659,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,39.0,175.25053125000002,534911.0,317.4545994065282,213753.0,126.85637982195846,270336.0,160.43679525222552,279273.0,165.7406528189911,0.0,65535.0,65535.0,65535.0
2660,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,40.0,158.0895,506579.0,333.27565789473687,191324.0,125.87105263157895,186730.0,122.84868421052632,179282.0,117.94868421052631,0.0,65535.0,65535.0,65535.0
2661,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,41.0,150.49704375000002,491832.0,339.8977194194886,180558.0,124.78092605390464,179861.0,124.2992398064962,170678.0,117.95300621976503,0.0,65535.0,65535.0,65535.0
2662,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,42.0,98.8059375,427286.0,449.77473684210526,124884.0,131.45684210526315,116720.0,122.86315789473684,112073.0,117.97157894736841,0.0,65535.0,65535.0,65535.0
2663,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,43.0,110.0386125,433504.0,409.7391304347826,141644.0,133.87901701323253,130601.0,123.44139886578449,124385.0,117.56616257088847,0.0,65535.0,65535.0,65535.0
2664,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,44.0,382.5349875,906272.0,246.40348015225666,450453.0,122.47226753670473,569890.0,154.94562262098967,526114.0,143.04350190320827,0.0,65535.0,65535.0,65535.0
2665,DAPI-FIXED,17:27:56.739000,00:00:00,D10 : Site 15,440.0,12335.38,45.0,258.03950625000004,647484.0,260.9770253929867,300963.0,121.30713422007256,364915.0,147.0838371624345,342487.0,138.04393389762194,0.0,65535.0,65535.0,65535.0
2666,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,1.0,317.32306875,986860.0,323.4546050475254,375980.0,123.23172730252377,362827.0,118.9206817436906,359476.0,117.8223533267781,0.0,65535.0,65535.0,65535.0
2667,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,2.0,253.67124375,633911.0,259.9061090610906,298008.0,122.18450184501845,325434.0,133.42927429274292,448525.0,183.8970889708897,0.0,65535.0,65535.0,65535.0
2668,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,3.0,193.55563125,522231.0,280.6184846856529,230885.0,124.06501880709295,246510.0,132.46104245029554,222132.0,119.36163353036002,0.0,65535.0,65535.0,65535.0
2669,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,4.0,329.075775,925637.0,292.552781289507,388576.0,122.81163084702908,416518.0,131.64285714285714,613200.0,193.8053097345133,0.0,65535.0,65535.0,65535.0
2670,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,5.0,231.41390625,602403.0,270.7429213483146,280469.0,126.05348314606742,274807.0,123.50876404494382,265639.0,119.38831460674157,0.0,65535.0,65535.0,65535.0
2671,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,6.0,263.13581250000004,641403.0,253.5189723320158,313433.0,123.88656126482213,317842.0,125.62924901185771,301363.0,119.11581027667984,0.0,65535.0,65535.0,65535.0
2672,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,7.0,234.84611250000003,585900.0,259.4774136403897,281449.0,124.6452612931798,308814.0,136.7643932683791,268831.0,119.0571302037201,0.0,65535.0,65535.0,65535.0
2673,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,8.0,304.3222875,979705.0,334.8274094326726,371821.0,127.07484620642515,360671.0,123.26418318523582,349444.0,119.4272043745728,0.0,65535.0,65535.0,65535.0
2674,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,9.0,322.00335,829615.0,267.96350129198964,378041.0,122.1062661498708,473094.0,152.8081395348837,581210.0,187.72932816537468,0.0,65535.0,65535.0,65535.0
2675,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,10.0,372.44638125,1052741.0,293.97961463278415,446481.0,124.68053616308293,435541.0,121.62552359676069,427769.0,119.45518011728568,0.0,65535.0,65535.0,65535.0
2676,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,11.0,300.68206875000004,696226.0,240.82531995849186,355154.0,122.84814942926323,365275.0,126.34901418194396,343132.0,118.68972673815288,0.0,65535.0,65535.0,65535.0
2677,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,12.0,222.26135625,576934.0,269.9737950397754,266275.0,124.60224613944783,312577.0,146.26906878802058,363214.0,169.96443612540946,0.0,65535.0,65535.0,65535.0
2678,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,13.0,412.80080625000005,1145107.0,288.5127236079617,492293.0,124.03451751070799,478639.0,120.59435626102292,469522.0,118.29730410682792,0.0,65535.0,65535.0,65535.0
2679,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,14.0,216.02098125,583602.0,280.98314877226767,261435.0,125.87144920558498,261881.0,126.08618199325952,247413.0,119.12036591237361,0.0,65535.0,65535.0,65535.0
2680,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,15.0,321.89934375,958463.0,309.681098546042,387894.0,125.32924071082391,400734.0,129.47786752827142,612340.0,197.8481421647819,0.0,65535.0,65535.0,65535.0
2681,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,16.0,215.81296875,578330.0,278.7132530120482,256761.0,123.74024096385543,259928.0,125.26650602409639,246322.0,118.70939759036145,0.0,65535.0,65535.0,65535.0
2682,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,17.0,293.50563750000003,682104.0,241.7094259390503,349422.0,123.82069454287739,385593.0,136.63819985825654,464222.0,164.50106307583275,0.0,65535.0,65535.0,65535.0
2683,DAPI-FIXED,17:28:04.831000,00:00:00,D10 : Site 16,440.0,12340.34,18.0,228.29371875,595879.0,271.4710706150342,271887.0,123.86651480637813,281648.0,128.3134396355353,260692.0,118.76628701594532,0.0,65535.0,65535.0,65535.0
